medi	snps_for_medi	coef	file	method	tissue	trait	seq	Pos	medi_V4_name
GRMZM2G375002	3-119194912	0.065406231	res.fixed_indirect_SouthernLeafBlight_ts_L3Tip.csv	res.fixed	L3Tip	SouthernLeafBlight	3	119392829	Zm00001d018573
GRMZM2G375002	5-217086671	-0.381364039	res.fixed_indirect_X.204..allantoin.1..17.293_ts_L3Tip.csv	res.fixed	L3Tip	X.204..allantoin.1..17.293	5	222981457	Zm00001d018573
GRMZM2G375002	3-16876584	-0.073548376	res.fixed_indirect_X.6262..L.ornithine.2..16.632_ts_L3Tip.csv	res.fixed	L3Tip	X.6262..L.ornithine.2..16.632	3	16215389	Zm00001d018573
GRMZM2G375002	10-115291072	-0.044138695	res.fixed_indirect_X.12647..L.homoserine.2..12.359_ts_L3Tip.csv	res.fixed	L3Tip	X.12647..L.homoserine.2..12.359	10	116303476	Zm00001d018573
GRMZM2G375002	6-80946684	-0.063276628	res.fixed_indirect_SouthernLeafBlight_ts_L3Tip.csv	res.fixed	L3Tip	SouthernLeafBlight	6	83817188	Zm00001d018573
GRMZM2G375002	3-16876584	-0.100507927	res.fixed_indirect_SouthernLeafBlight_ts_L3Tip.csv	res.fixed	L3Tip	SouthernLeafBlight	3	16215389	Zm00001d018573
GRMZM2G375002	5-216645046	-0.062660918	res.fixed_indirect_X.12647..L.homoserine.2..12.359_ts_L3Tip.csv	res.fixed	L3Tip	X.12647..L.homoserine.2..12.359	5	222519878	Zm00001d018573
GRMZM2G375002	3-119194912	0.006204685	res.fixed_indirect_X.236..L.asparagine.2..14.984_ts_L3Tip.csv	res.fixed	L3Tip	X.236..L.asparagine.2..14.984	3	119392829	Zm00001d018573
GRMZM2G375002	4-103527330	-0.149821213	res.fixed_indirect_X.938..nicotinic.acid..10.27_ts_L3Tip.csv	res.fixed	L3Tip	X.938..nicotinic.acid..10.27	4	101124894	Zm00001d018573
GRMZM2G375002	5-217086671	-0.381364039	res.fixed_indirect_X.6262..L.ornithine.2..16.632_ts_L3Tip.csv	res.fixed	L3Tip	X.6262..L.ornithine.2..16.632	5	222981457	Zm00001d018573
GRMZM2G375002	8-2081291	-0.034925481	res.fixed_indirect_X.938..nicotinic.acid..10.27_ts_L3Tip.csv	res.fixed	L3Tip	X.938..nicotinic.acid..10.27	8	2227119	Zm00001d018573
GRMZM2G375002	1-91635641	-0.090061681	res.fixed_indirect_X.938..nicotinic.acid..10.27_ts_L3Tip.csv	res.fixed	L3Tip	X.938..nicotinic.acid..10.27	1	93589359	Zm00001d018573
GRMZM2G375002	10-120709842	-0.179962228	res.fixed_indirect_X.12647..L.homoserine.2..12.359_ts_L3Tip.csv	res.fixed	L3Tip	X.12647..L.homoserine.2..12.359	10	121792053	Zm00001d018573
GRMZM2G375002	3-16876584	-0.045618545	res.fixed_indirect_X.12647..L.homoserine.2..12.359_ts_L3Tip.csv	res.fixed	L3Tip	X.12647..L.homoserine.2..12.359	3	16215389	Zm00001d018573
GRMZM2G375002	8-2081291	-0.026059728	res.fixed_indirect_X.236..L.asparagine.2..14.984_ts_L3Tip.csv	res.fixed	L3Tip	X.236..L.asparagine.2..14.984	8	2227119	Zm00001d018573
GRMZM2G375002	10-67733544	0.099363954	res.fixed_indirect_X.204..allantoin.1..17.293_ts_L3Tip.csv	res.fixed	L3Tip	X.204..allantoin.1..17.293	10	66970106	Zm00001d018573
GRMZM2G375002	8-67514150	-0.088421003	res.fixed_indirect_X.439742..beta.cyano.L.alanine..11.288_ts_L3Tip.csv	res.fixed	L3Tip	X.439742..beta.cyano.L.alanine..11.288	8	69058967	Zm00001d018573
GRMZM2G375002	8-67514150	-0.118539668	res.fixed_indirect_X.938..nicotinic.acid..10.27_ts_L3Tip.csv	res.fixed	L3Tip	X.938..nicotinic.acid..10.27	8	69058967	Zm00001d018573
GRMZM2G375002	3-16876584	-0.073548376	res.fixed_indirect_X.439742..beta.cyano.L.alanine..11.288_ts_L3Tip.csv	res.fixed	L3Tip	X.439742..beta.cyano.L.alanine..11.288	3	16215389	Zm00001d018573
GRMZM2G375002	8-2081291	-0.026059728	res.fixed_indirect_X.439742..beta.cyano.L.alanine..11.288_ts_L3Tip.csv	res.fixed	L3Tip	X.439742..beta.cyano.L.alanine..11.288	8	2227119	Zm00001d018573
GRMZM2G375002	8-67514150	-0.088421003	res.fixed_indirect_X.236..L.asparagine.2..14.984_ts_L3Tip.csv	res.fixed	L3Tip	X.236..L.asparagine.2..14.984	8	69058967	Zm00001d018573
GRMZM2G375002	4-238584745	-0.085972383	res.fixed_indirect_X.439742..beta.cyano.L.alanine..11.288_ts_L3Tip.csv	res.fixed	L3Tip	X.439742..beta.cyano.L.alanine..11.288	4	243335764	Zm00001d018573
GRMZM2G375002	8-2081291	-0.026059728	res.fixed_indirect_X.204..allantoin.1..17.293_ts_L3Tip.csv	res.fixed	L3Tip	X.204..allantoin.1..17.293	8	2227119	Zm00001d018573
GRMZM2G375002	10-67733544	0.075313095	res.fixed_indirect_X.12647..L.homoserine.2..12.359_ts_L3Tip.csv	res.fixed	L3Tip	X.12647..L.homoserine.2..12.359	10	66970106	Zm00001d018573
GRMZM2G375002	5-217086671	-0.381364039	res.fixed_indirect_X.439742..beta.cyano.L.alanine..11.288_ts_L3Tip.csv	res.fixed	L3Tip	X.439742..beta.cyano.L.alanine..11.288	5	222981457	Zm00001d018573
GRMZM2G375002	10-67733544	0.099363954	res.fixed_indirect_X.236..L.asparagine.2..14.984_ts_L3Tip.csv	res.fixed	L3Tip	X.236..L.asparagine.2..14.984	10	66970106	Zm00001d018573
GRMZM2G375002	10-115291072	-0.065638135	res.fixed_indirect_X.6262..L.ornithine.2..16.632_ts_L3Tip.csv	res.fixed	L3Tip	X.6262..L.ornithine.2..16.632	10	116303476	Zm00001d018573
GRMZM2G375002	10-115291072	-0.065638135	res.fixed_indirect_X.236..L.asparagine.2..14.984_ts_L3Tip.csv	res.fixed	L3Tip	X.236..L.asparagine.2..14.984	10	116303476	Zm00001d018573
GRMZM2G375002	5-216723389	-0.248342982	res.fixed_indirect_SouthernLeafBlight_ts_L3Tip.csv	res.fixed	L3Tip	SouthernLeafBlight	5	222598134	Zm00001d018573
GRMZM2G375197	4-70658715	-0.135192267	res.fixed_indirect_X.439194..glyceric.acid..10.735_ts_GShoot.csv	res.fixed	GShoot	X.439194..glyceric.acid..10.735	4	73396263	Zm00001d040112
GRMZM2G375197	4-232442774	0.164953206	res.fixed_indirect_X.439194..glyceric.acid..10.735_ts_GShoot.csv	res.fixed	GShoot	X.439194..glyceric.acid..10.735	4	237007492	Zm00001d040112
GRMZM2G376265	2-190206529	-0.16794102	res.fixed_indirect_X.439242..Raffinose..29.282_ts_GShoot.csv	res.fixed	GShoot	X.439242..Raffinose..29.282	2	195283665	Zm00001d053252
GRMZM2G376265	1-297849313	-0.05560394	res.fixed_indirect_X.439242..Raffinose..29.282_ts_GShoot.csv	res.fixed	GShoot	X.439242..Raffinose..29.282	1	303262339	Zm00001d053252
GRMZM2G376265	4-228192209	-0.158814587	res.fixed_indirect_X.439242..Raffinose..29.282_ts_GShoot.csv	res.fixed	GShoot	X.439242..Raffinose..29.282	4	232622493	Zm00001d053252
GRMZM2G376265	10-145620310	0.141861708	res.fixed_indirect_X.439242..Raffinose..29.282_ts_GShoot.csv	res.fixed	GShoot	X.439242..Raffinose..29.282	10	146959216	Zm00001d053252
GRMZM2G377311	1-209404577	-0.040948351	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	1	212367371	Zm00001d027790
GRMZM2G377311	3-151720994	-0.200386583	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	3	153081421	Zm00001d027790
GRMZM2G377311	5-180701473	-0.113728301	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	5	185217893	Zm00001d027790
GRMZM2G377311	8-152013317	0.111038385	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	8	157150232	Zm00001d027790
GRMZM2G377311	9-16442350	-0.163248431	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	9	16193513	Zm00001d027790
GRMZM2G377311	1-209547738	-0.211647721	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	1	212522754	Zm00001d027790
GRMZM2G377311	8-116677410	-0.15249093	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	8	120067675	Zm00001d027790
GRMZM2G377311	2-71040843	-0.164719834	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	2	72277985	Zm00001d027790
GRMZM2G377311	8-62293565	-0.17726576	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	8	63594990	Zm00001d027790
GRMZM2G377311	1-35216540	-0.099690785	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	1	36513467	Zm00001d027790
GRMZM2G377311	1-18460806	0.152649557	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	1	18787052	Zm00001d027790
GRMZM2G377311	4-13823628	-0.161033619	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	4	14617656	Zm00001d027790
GRMZM2G377311	1-11951458	0.152122832	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	1	12148309	Zm00001d027790
GRMZM2G377311	10-5646168	-0.066817975	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	10	5286492	Zm00001d027790
GRMZM2G377311	6-131386981	0.166714615	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	6	135287685	Zm00001d027790
GRMZM2G377311	9-153463187	0.133768366	res.fixed_indirect_X.439958..D.glucose.6.phosphate.1..21.394_ts_LMAD.csv	res.fixed	LMAD	X.439958..D.glucose.6.phosphate.1..21.394	9	156332547	Zm00001d027790
GRMZM2G378121	8-126320574	0.114882835	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	130681189	Zm00001d006756
GRMZM2G378121	8-82074851	-0.015908323	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	84141037	Zm00001d006756
GRMZM2G378121	8-26950537	-0.021664055	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	27802923	Zm00001d006756
GRMZM2G378121	7-173914142	-0.093945525	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	7	179400395	Zm00001d006756
GRMZM2G378121	3-140483568	0.096437062	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	3	141340566	Zm00001d006756
GRMZM2G378121	4-4398482	0.021656131	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	4	5216694	Zm00001d006756
GRMZM2G378121	10-120510648	-0.079875129	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	10	121563578	Zm00001d006756
GRMZM2G378121	1-12436316	-0.081591244	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	1	12632445	Zm00001d006756
GRMZM2G378121	7-2926142	0.065132155	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	7	3044094	Zm00001d006756
GRMZM2G378121	1-78364485	0.031107734	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	1	79912436	Zm00001d006756
GRMZM2G378121	2-33453250	-0.118303052	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	2	34323184	Zm00001d006756
GRMZM2G378121	2-217887564	-0.105396678	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	2	224002734	Zm00001d006756
GRMZM2G378121	8-83162162	0.042521074	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	85294420	Zm00001d006756
GRMZM2G378121	10-54218565	0.006794057	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	10	55024694	Zm00001d006756
GRMZM2G378121	3-43361442	0.075252077	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	3	42819193	Zm00001d006756
GRMZM2G378121	6-46186313	0.066345082	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	6	47738362	Zm00001d006756
GRMZM2G378121	8-104742620	0.033210727	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	107524577	Zm00001d006756
GRMZM2G378121	6-157763955	-0.09938371	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	6	161706741	Zm00001d006756
GRMZM2G378121	6-162386758	-0.092507082	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	6	166383847	Zm00001d006756
GRMZM2G378121	4-227572869	-0.048139077	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	4	231998530	Zm00001d006756
GRMZM2G378121	1-296739642	-0.078883231	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	1	302140884	Zm00001d006756
GRMZM2G378121	1-56218208	-0.056406337	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	1	56911672	Zm00001d006756
GRMZM2G378121	2-170567221	-0.080130795	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	2	174762207	Zm00001d006756
GRMZM2G378121	3-85869896	-0.048945292	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	3	113428181	Zm00001d006756
GRMZM2G378121	6-152319666	-0.077091294	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	6	156251979	Zm00001d006756
GRMZM2G378121	10-5878360	0.050815749	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	10	5603976	Zm00001d006756
GRMZM2G378121	3-2883617	-0.061254981	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	3	2120837	Zm00001d006756
GRMZM2G378121	4-86506049	0.063683412	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	4	89936745	Zm00001d006756
GRMZM2G378121	8-124326873	-0.008796397	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	128194510	Zm00001d006756
GRMZM2G378121	8-119002085	-0.071071619	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	122535211	Zm00001d006756
GRMZM2G378121	8-160123873	0.012049573	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	165476291	Zm00001d006756
GRMZM2G378121	6-45768476	0.005342978	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	6	47318511	Zm00001d006756
GRMZM2G378121	4-96894690	-0.007891264	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	4	107419555	Zm00001d006756
GRMZM2G378121	9-3048929	0.082472127	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	9	2746056	Zm00001d006756
GRMZM2G378121	6-69490417	0.104394057	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	6	72267179	Zm00001d006756
GRMZM2G378121	1-6525528	-0.107088969	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	1	6524563	Zm00001d006756
GRMZM2G378121	2-207567616	0.033769707	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	2	213755249	Zm00001d006756
GRMZM2G378121	3-20754699	0.035395021	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	3	20169285	Zm00001d006756
GRMZM2G378121	5-142364265	0.073410459	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	5	145684840	Zm00001d006756
GRMZM2G378121	6-62425392	0.109735433	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	6	65017260	Zm00001d006756
GRMZM2G378121	4-97921420	0.055421024	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	4	106373172	Zm00001d006756
GRMZM2G378121	5-11618839	-0.04485221	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	5	11970183	Zm00001d006756
GRMZM2G378121	6-40779447	-0.031847312	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	6	42360135	Zm00001d006756
GRMZM2G378121	4-144004753	-0.017144318	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	4	147288318	Zm00001d006756
GRMZM2G378121	2-211042651	0.1111891	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	2	217190923	Zm00001d006756
GRMZM2G378121	5-211837221	0.148108567	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	5	217630046	Zm00001d006756
GRMZM2G378121	1-296849007	-0.133216211	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	1	302249503	Zm00001d006756
GRMZM2G378121	8-126866895	-0.051121407	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	8	131153116	Zm00001d006756
GRMZM2G378121	1-269574543	-0.132762144	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	1	274245006	Zm00001d006756
GRMZM2G378121	4-180323022	-0.086775856	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	4	183260811	Zm00001d006756
GRMZM2G378121	3-19001684	-0.031151955	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	3	18368165	Zm00001d006756
GRMZM2G378121	10-146005908	-0.033638396	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	10	147355759	Zm00001d006756
GRMZM2G378121	4-238761154	0.098916827	res.fixed_indirect_NIRStarch_ts_LMAD.csv	res.fixed	LMAD	NIRStarch	4	243518151	Zm00001d006756
GRMZM2G378906	5-16451677	0.16684317	res.fixed_indirect_LeafWidth_ts_LMAN.csv	res.fixed	LMAN	LeafWidth	5	17026645	Zm00001d008218
GRMZM2G378906	8-169214404	-0.116978176	res.fixed_indirect_LeafWidth_ts_LMAN.csv	res.fixed	LMAN	LeafWidth	8	174854893	Zm00001d008218
GRMZM2G378906	3-184874512	0.074041625	res.fixed_indirect_LeafWidth_ts_LMAN.csv	res.fixed	LMAN	LeafWidth	3	187830649	Zm00001d008218
GRMZM2G378906	7-85066464	0.070915927	res.fixed_indirect_LeafWidth_ts_LMAN.csv	res.fixed	LMAN	LeafWidth	7	88002873	Zm00001d008218
GRMZM2G378906	4-178783550	0.127295926	res.fixed_indirect_LeafWidth_ts_LMAN.csv	res.fixed	LMAN	LeafWidth	4	181723446	Zm00001d008218
GRMZM2G378906	1-272522982	-0.147518509	res.fixed_indirect_LeafWidth_ts_LMAN.csv	res.fixed	LMAN	LeafWidth	1	277216078	Zm00001d008218
GRMZM2G381842	7-157798983	-0.109534738	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	7	163158022	Zm00001d012859
GRMZM2G381842	1-5735188	-0.045903681	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	1	5813616	Zm00001d012859
GRMZM2G381842	1-41225449	0.070011693	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	1	41573247	Zm00001d012859
GRMZM2G381842	8-121930216	-0.031173997	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	8	125518735	Zm00001d012859
GRMZM2G381842	6-7981913	-0.079029403	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	6	8414347	Zm00001d012859
GRMZM2G381842	7-25097301	0.081686922	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	7	26233171	Zm00001d012859
GRMZM2G381842	8-12894095	0.103960119	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	8	13243610	Zm00001d012859
GRMZM2G381842	7-124131175	0.090283508	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	7	128127779	Zm00001d012859
GRMZM2G381842	8-78370866	0.107916045	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	8	80239799	Zm00001d012859
GRMZM2G381842	3-219912909	-0.067469615	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	3	223520312	Zm00001d012859
GRMZM2G381842	1-63562572	0.059072855	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	1	64423900	Zm00001d012859
GRMZM2G381842	4-216939153	0.072193751	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	4	220511697	Zm00001d012859
GRMZM2G381842	5-1138121	-0.859513097	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	5	1178143	Zm00001d012859
GRMZM2G381842	5-1089330	-0.052102605	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	5	1127783	Zm00001d012859
GRMZM2G381842	3-207285505	0.101819137	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	3	210721173	Zm00001d012859
GRMZM2G381842	2-178401273	0.079171275	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	2	183169401	Zm00001d012859
GRMZM2G381842	5-183178353	-0.132274405	res.fixed_indirect_NumberofTilleringPlants_ts_GRoot.csv	res.fixed	GRoot	NumberofTilleringPlants	5	187788508	Zm00001d012859
GRMZM2G382323	4-228839303	0.121421124	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	4	233290696	
GRMZM2G382323	4-14746106	0.048981725	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	4	15844279	
GRMZM2G382323	4-30405365	0.093231617	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	4	31917583	
GRMZM2G382323	2-80082306	0.013759103	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	2	81580651	
GRMZM2G382323	3-35080142	0.143841533	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	3	34782715	
GRMZM2G382323	4-29179714	0.021246572	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	4	30705373	
GRMZM2G382323	4-29272320	0.084213534	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	4	30788574	
GRMZM2G382323	4-29369602	0.004137562	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	4	30885850	
GRMZM2G382323	5-125128973	-0.068140145	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	5	128317981	
GRMZM2G382323	6-141704699	-0.031809577	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	6	145631516	
GRMZM2G382323	2-225524247	-0.16135545	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	2	231855781	
GRMZM2G382323	6-84546850	0.0909169	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	6	87487091	
GRMZM2G382323	10-43378649	-0.096286346	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	10	44610530	
GRMZM2G382323	10-53067330	-0.002926359	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	10	53835725	
GRMZM2G382323	10-86828985	0.098502661	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	10	86842047	
GRMZM2G382323	7-80155208	-0.062037387	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	7	82976040	
GRMZM2G382323	7-118160465	-0.08474781	res.fixed_indirect_X.5988..Sucrose..23.988..s100_ts_L3Tip.csv	res.fixed	L3Tip	X.5988..Sucrose..23.988..s100	7	121837957	
